year,publisher,id,issn,journal.id,journal.title
2019,American Physical Society (APS),pub.1112070367,"['1098-4402', '2469-9888']",jour.1313782,Physical Review Accelerators and Beams
2019,Elsevier,pub.1111265938,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2019,Elsevier,pub.1110422852,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2019,Elsevier,pub.1110709938,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2019,Elsevier,pub.1107341696,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2019,Elsevier,pub.1109904872,"['0263-8223', '1879-1085']",jour.1048005,Composite Structures
2019,Elsevier,pub.1108057450,"['0167-577X', '1873-4979']",jour.1042608,Materials Letters
2019,Elsevier,pub.1110367475,"['0010-938X', '1879-0496']",jour.1045079,Corrosion Science
2019,Elsevier,pub.1110810465,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2019,Springer Nature,pub.1112219229,"['1001-0963', '2210-3988', '1006-706x']",jour.1037242,Journal of Iron and Steel Research International
2019,Elsevier,pub.1110199603,"['0958-0611', '2213-3917', '0263-4368']",jour.1041622,International Journal of Refractory Metals and Hard Materials
2019,Springer Nature,pub.1106060114,"['0268-8921', '1435-604X']",jour.1096630,Lasers in Medical Science
2019,Springer Nature,pub.1107434137,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2019,Elsevier,pub.1110174595,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2019,Taylor & Francis,pub.1105703935,"['2472-5854', '2472-5862']",jour.1291113,IISE Transactions
2019,Elsevier,pub.1107392384,"['0142-1123', '1879-3452']",jour.1039075,International Journal of Fatigue
2019,Elsevier,pub.1106283537,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2019,Laser Institute of America,pub.1111229571,"['1042-346X', '1938-1387']",jour.1102375,Journal of Laser Applications
2019,AIP Publishing,pub.1112100091,"['0034-6748', '1089-7623']",jour.1018818,Review of Scientific Instruments
2019,Elsevier,pub.1107428184,"['0016-2361', '1873-7153']",jour.1044923,Fuel
2019,Springer Nature,pub.1111631394,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2019,MDPI,pub.1111499747,['2310-2861'],jour.1152861,Gels
2019,Japan Society of Powder and Powder Metallurgy,pub.1111804255,"['0532-8799', '1880-9014']",jour.1281175,Journal of the Japan Society of Powder and Powder Metallurgy
2019,The Optical Society,pub.1111225447,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2019,Royal Society of Chemistry (RSC),pub.1107951982,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2019,Taylor & Francis,pub.1121061151,['2374-6149'],jour.1155571,Advances in Physics X
2019,ASME International,pub.1106959491,"['1087-1357', '1528-8935']",jour.1137193,Journal of Manufacturing Science and Engineering
2019,Elsevier,pub.1110129445,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2019,Elsevier,pub.1110705541,['2213-8463'],jour.1052882,Manufacturing Letters
2019,Wiley,pub.1110925687,['2196-7350'],jour.1050189,Advanced Materials Interfaces
2019,Elsevier,pub.1106159710,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2019,Elsevier,pub.1107372855,"['1359-6454', '1873-2453']",jour.1039813,Acta Materialia
2019,Elsevier,pub.1106707308,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2019,Elsevier,pub.1110582712,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2019,Elsevier,pub.1107253188,"['0032-5910', '1873-328X']",jour.1131466,Powder Technology
2019,Elsevier,pub.1109788427,"['2238-7854', '2214-0697']",jour.1143574,Journal of Materials Research and Technology
2019,Elsevier,pub.1109776247,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2019,Elsevier,pub.1107126992,"['0925-8388', '1873-4669']",jour.1041821,Journal of Alloys and Compounds
2019,Elsevier,pub.1106985616,"['0272-8842', '1873-3956']",jour.1051522,Ceramics International
2019,Elsevier,pub.1106385341,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2019,Elsevier,pub.1109816155,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2019,Springer Nature,pub.1110203608,"['0972-2815', '0975-1645']",jour.1136517,Transactions of the Indian Institute of Metals
2019,Elsevier,pub.1110097541,"['1526-6125', '2212-4616']",jour.1320081,Journal of Manufacturing Processes
2019,Elsevier,pub.1107554453,"['0959-6526', '1879-1786']",jour.1044002,Journal of Cleaner Production
2019,Elsevier,pub.1107207511,"['1359-6454', '1873-2453']",jour.1039813,Acta Materialia
2019,Elsevier,pub.1110174129,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2019,Inderscience Publishers,pub.1121456820,"['1757-8817', '1757-8825']",jour.1148351,International Journal of Rapid Manufacturing
2019,Elsevier,pub.1120937531,['2452-3216'],jour.1152355,Procedia Structural Integrity
2019,AIP Publishing,pub.1111692421,"['0094-243X', '1551-7616']",jour.1042151,AIP Conference Proceedings
2019,Elsevier,pub.1117482078,['2212-8271'],jour.1137294,Procedia CIRP
2019,Elsevier,pub.1120595601,['2351-9789'],jour.1138623,Procedia Manufacturing
2019,Royal Society of Chemistry (RSC),pub.1122054450,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2019,EDP Sciences,pub.1111404634,['2261-236X'],jour.1137312,MATEC Web of Conferences
2019,Royal Society of Chemistry (RSC),pub.1122016710,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2019,Elsevier,pub.1120597819,['2351-9789'],jour.1138623,Procedia Manufacturing
2019,Japan Society of Mechanical Engineers,pub.1113508636,['1881-3054'],jour.1139493,Journal of Advanced Mechanical Design Systems and Manufacturing
2019,Hans Publishers,pub.1117310626,"['2160-7613', '2160-7621']",jour.1143834,Material Sciences
2019,Elsevier,pub.1120596351,['2351-9789'],jour.1138623,Procedia Manufacturing
2019,The Electrochemical Society,pub.1121831918,"['0013-4651', '1945-7111']",jour.1082768,Journal of The Electrochemical Society
2019,Royal Society of Chemistry (RSC),pub.1122054449,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2019,AIP Publishing,pub.1117712659,"['0094-243X', '1551-7616']",jour.1042151,AIP Conference Proceedings
2019,Elsevier,pub.1120595063,['2351-9789'],jour.1138623,Procedia Manufacturing
2019,Elsevier,pub.1120525971,['2452-3216'],jour.1152355,Procedia Structural Integrity
2019,Elsevier,pub.1117484302,['2212-8271'],jour.1137294,Procedia CIRP
2019,Elsevier,pub.1113171394,['2214-7853'],jour.1052494,Materials Today Proceedings
2019,Elsevier,pub.1114326602,"['0007-8506', '1726-0604']",jour.1137140,CIRP Annals
2019,Royal Society of Chemistry (RSC),pub.1121877791,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2018,Japanese Society of Tribologists,pub.1110991052,['1881-2198'],jour.1141026,Tribology Online
2018,MDPI,pub.1110991236,['2227-7080'],jour.1284382,Technologies
2018,MDPI,pub.1110904327,['1996-1944'],jour.1044868,Materials
2018,MDPI,pub.1110899735,['1996-1944'],jour.1044868,Materials
2018,MDPI,pub.1110751189,['1996-1944'],jour.1044868,Materials
2018,MDPI,pub.1110715888,['2504-4494'],jour.1299470,Journal of Manufacturing and Materials Processing
2018,The Optical Society,pub.1110324850,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2018,The Optical Society,pub.1110324854,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2018,MDPI,pub.1110749578,"['1454-5101', '2076-3417']",jour.1050217,Applied Sciences
2018,Cambridge University Press (CUP),pub.1108065637,"['0884-2914', '2044-5326']",jour.1357547,Journal of Materials Research
2018,Cambridge University Press (CUP),pub.1108065639,"['0884-2914', '2044-5326']",jour.1357547,Journal of Materials Research
2018,MDPI,pub.1110660839,['1996-1944'],jour.1044868,Materials
2018,Carl Hanser Verlag,pub.1110779161,"['1867-2493', '2194-1831']",jour.1140986,HTM Journal of Heat Treatment and Materials
2018,MDPI,pub.1110575555,['1996-1944'],jour.1044868,Materials
2018,IOP Publishing,pub.1110511961,"['1757-8981', '1757-899X']",jour.1137008,IOP Conference Series Materials Science and Engineering
2018,IOP Publishing,pub.1110512006,"['1757-8981', '1757-899X']",jour.1137008,IOP Conference Series Materials Science and Engineering
2018,IOP Publishing,pub.1110512041,['2515-7647'],jour.1359245,Journal of Physics Photonics
2018,Emerald,pub.1106102357,"['0144-3577', '1758-6593']",jour.1137733,International Journal of Operations & Production Management
2018,The Optical Society,pub.1109862791,"['0740-3224', '1520-8540']",jour.1312240,Journal of the Optical Society of America B
2018,Elsevier,pub.1107255578,"['1526-6125', '2212-4616']",jour.1320081,Journal of Manufacturing Processes
2018,Wiley,pub.1107391496,"['1616-5187', '1616-5195']",jour.1030416,Macromolecular Bioscience
2018,Institute of Electrical and Electronics Engineers (IEEE),pub.1105816077,"['2156-3950', '1558-0822', '2156-3985']",jour.1033508,IEEE Transactions on Components Packaging and Manufacturing Technology
2018,Springer Nature,pub.1104575361,['2045-2322'],jour.1045337,Scientific Reports
2018,Elsevier,pub.1107204472,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2018,Elsevier,pub.1107400662,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2018,Elsevier,pub.1106060014,"['0272-8842', '1873-3956']",jour.1051522,Ceramics International
2018,Elsevier,pub.1104605677,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2018,Elsevier,pub.1106431441,"['1751-6161', '1878-0180']",jour.1039326,Journal of the Mechanical Behavior of Biomedical Materials
2018,Elsevier,pub.1107172315,"['0097-8493', '1873-7684']",jour.1133520,Computers & Graphics
2018,Wiley,pub.1107798450,"['1616-301X', '1616-3028']",jour.1032876,Advanced Functional Materials
2018,Elsevier,pub.1107741194,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2018,Elsevier,pub.1107143143,['2588-8404'],jour.1319579,International Journal of Lightweight Materials and Manufacture
2018,Elsevier,pub.1107633448,"['1526-6125', '2212-4616']",jour.1320081,Journal of Manufacturing Processes
2018,Elsevier,pub.1107127558,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2018,Elsevier,pub.1106173008,"['0142-1123', '1879-3452']",jour.1039075,International Journal of Fatigue
2018,Elsevier,pub.1105857617,"['0955-2219', '1873-619X']",jour.1284287,Journal of the European Ceramic Society
2018,Elsevier,pub.1109783761,"['1526-6125', '2212-4616']",jour.1320081,Journal of Manufacturing Processes
2018,Elsevier,pub.1107148173,"['0957-4158', '1873-4006']",jour.1044611,Mechatronics
2018,IOP Publishing,pub.1110891226,"['1742-6588', '1742-6596']",jour.1043366,Journal of Physics Conference Series
2018,Elsevier,pub.1106997733,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2018,Elsevier,pub.1107888824,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2018,Elsevier,pub.1107254483,['2589-1529'],jour.1337255,Materialia
2018,Elsevier,pub.1107254999,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2018,Royal Society of Chemistry (RSC),pub.1107573857,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2018,Springer Nature,pub.1110226847,"['0039-2316', '1573-9325']",jour.1136014,Strength of Materials
2018,MDPI,pub.1110161815,"['1454-5101', '2076-3417']",jour.1050217,Applied Sciences
2018,Hindawi,pub.1110027839,"['2090-3529', '2090-3537']",jour.1147104,International Journal of Electrochemistry
2018,The Optical Society,pub.1107997424,['2578-7519'],jour.1338580,OSA Continuum
2018,IOP Publishing,pub.1107992348,['2399-6528'],jour.1298370,Journal of Physics Communications
2018,Emerald,pub.1107809402,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2018,Emerald,pub.1107851452,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2018,Taylor & Francis,pub.1107199070,['2166-3831'],jour.1053464,Materials Research Letters
2018,ASME International,pub.1105742724,"['2572-3901', '2572-3898']",jour.1300118,Journal of Nondestructive Evaluation Diagnostics and Prognostics of Engineering Systems
2018,IOP Publishing,pub.1107734272,"['2040-8978', '2040-8986']",jour.1044251,Journal of Optics
2018,Elsevier,pub.1104236598,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2018,Elsevier,pub.1106367109,"['1044-5803', '1873-4189']",jour.1052492,Materials Characterization
2018,Elsevier,pub.1105704673,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2018,Elsevier,pub.1105978559,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2018,Springer Nature,pub.1099725019,"['1960-6206', '1960-6214']",jour.1136846,International Journal of Material Forming
2018,Springer Nature,pub.1092353086,"['1735-1472', '1735-2630']",jour.1036943,International Journal of Environmental Science and Technology
2018,IOP Publishing,pub.1110891390,"['1742-6588', '1742-6596']",jour.1043366,Journal of Physics Conference Series
2018,Elsevier,pub.1105682699,"['1751-6161', '1878-0180']",jour.1039326,Journal of the Mechanical Behavior of Biomedical Materials
2018,Elsevier,pub.1105250737,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2018,Elsevier,pub.1105683317,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2018,Springer Nature,pub.1106806409,"['1047-4838', '1543-1851']",jour.1042541,JOM
2018,Elsevier,pub.1104233308,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2018,Springer Nature,pub.1107535422,"['0946-2171', '1432-0649']",jour.1312262,Applied Physics B
2018,Springer Nature,pub.1101293936,"['1557-1939', '1557-1947']",jour.1053198,Journal of Superconductivity and Novel Magnetism
2018,Elsevier,pub.1105811817,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2018,Springer Nature,pub.1106097909,"['1073-5623', '1543-1940']",jour.1136292,Metallurgical and Materials Transactions A
2018,Elsevier,pub.1105096542,"['0169-4332', '1873-5584']",jour.1038686,Applied Surface Science
2018,Elsevier,pub.1104254950,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2018,Elsevier,pub.1104408159,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2018,Elsevier,pub.1106173363,"['0149-1970', '1878-4224']",jour.1066624,Progress in Nuclear Energy
2018,Springer Nature,pub.1106158757,"['1073-5623', '1543-1940']",jour.1136292,Metallurgical and Materials Transactions A
2018,Royal Society of Chemistry (RSC),pub.1106837448,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2018,MDPI,pub.1107903709,['1996-1944'],jour.1044868,Materials
2018,IOP Publishing,pub.1107690157,['2053-1591'],jour.1138827,Materials Research Express
2018,The Optical Society,pub.1107652743,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2018,MDPI,pub.1107664132,"['1454-5101', '2076-3417']",jour.1050217,Applied Sciences
2018,MDPI,pub.1107635529,['2075-4701'],jour.1047856,Metals
2018,MDPI,pub.1107499780,['1996-1944'],jour.1044868,Materials
2018,IOP Publishing,pub.1106972680,['2053-1591'],jour.1138827,Materials Research Express
2018,Taylor & Francis,pub.1111541917,"['2055-0324', '2055-0332']",jour.1153670,Nanocomposites
2018,IOP Publishing,pub.1107379489,"['1757-8981', '1757-899X']",jour.1137008,IOP Conference Series Materials Science and Engineering
2018,ASME International,pub.1105734889,"['1087-1357', '1528-8935']",jour.1137193,Journal of Manufacturing Science and Engineering
2018,The Optical Society,pub.1107264835,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2018,The Materials Research Society of Japan,pub.1107331665,"['1382-3469', '2188-1650']",jour.1138673,Transactions of the Materials Research Society of Japan
2018,IOP Publishing,pub.1105930029,"['1054-660X', '1555-6611']",jour.1030496,Laser Physics
2018,The Optical Society,pub.1107247925,['1094-4087'],jour.1030495,Optics Express
2018,The Optical Society,pub.1107311506,['1094-4087'],jour.1030495,Optics Express
2018,Elsevier,pub.1104424541,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2018,AIP Publishing,pub.1105573671,"['0034-6748', '1089-7623']",jour.1018818,Review of Scientific Instruments
2018,Elsevier,pub.1106004572,"['1359-6454', '1873-2453']",jour.1039813,Acta Materialia
2018,Elsevier,pub.1105643539,"['0272-8842', '1873-3956']",jour.1051522,Ceramics International
2018,Elsevier,pub.1106003319,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
