year,journal.id,journal.title,total,total_year
2019,jour.1047556,F1000Research,2,1
2019,jour.1016766,Hormone Research in Paediatrics,2,1
2019,jour.1047995,Journal of Personalized Medicine,2,1
2019,jour.1313639,Intensive Care Medicine,2,1
2019,jour.1298639,TheScienceBreaker,2,1
2019,jour.1015694,Journal of Youth and Adolescence,2,1
2019,jour.1091987,Peptides,2,1
2019,jour.1093601,The Journal of Heart and Lung Transplantation,2,2
2018,jour.1034805,Particle and Fibre Toxicology,2,2
2019,jour.1025004,American Journal of Transplantation,2,1
2018,jour.1006195,Journal of Periodontal Research,2,1
2018,jour.1105665,Journal of Biomedical Science,2,1
2019,jour.1049675,Microorganisms,2,1
2019,jour.1094154,Clinical and Experimental Rheumatology,2,1
2019,jour.1101408,Ethnicity & Disease,2,1
2019,jour.1039795,Obesity Facts,2,1
2019,jour.1029429,Clinical Colorectal Cancer,2,1
2018,jour.1034448,Nutrition & Metabolism,2,1
2019,jour.1031100,Behavioral Sleep Medicine,2,1
2019,jour.1093299,Clinical Rheumatology,2,1
2019,jour.1114455,Child Neuropsychology,2,1
2019,jour.1102381,Platelets,2,1
2019,jour.1077126,Journal of Experimental Medicine,2,1
2018,jour.1094159,Journal of Experimental & Clinical Cancer Research,2,2
2019,jour.1086342,Journal of Psychiatry and Neuroscience,2,1
2019,jour.1095659,Pediatric Neurology,2,1
2018,jour.1011872,Biology of Reproduction,1,1
2020,jour.1094057,Journal of Cardiovascular Electrophysiology,1,1
2018,jour.1297431,Brazilian Journal of Physical Therapy,1,1
2018,jour.1091788,Endocrine Related Cancer,1,1
2019,jour.1051102,Cellular and Molecular Gastroenterology and Hepatology,1,1
2020,jour.1101125,Glycobiology,1,1
2020,jour.1048528,Neuropraxis,1,1
2019,jour.1050586,The Journal of Prevention of Alzheimer's Disease,1,1
2018,jour.1043601,Protein & Cell,1,1
2020,jour.1102713,Current Directions in Psychological Science,1,1
2020,jour.1098196,The Clinical Neuropsychologist,1,1
2020,jour.1100990,Drugs & Aging,1,1
2020,jour.1292399,BJGP Open,1,1
2020,jour.1012230,Immunological Reviews,1,1
2018,jour.1319557,Adipositas - Ursachen Folgeerkrankungen Therapie,1,1
2020,jour.1048375,Physiological Reports,1,1
2018,jour.1104846,Journal of Chromatography A,1,1
2020,jour.1007918,Australian & New Zealand Journal of Psychiatry,1,1
2020,jour.1094287,IEEE Transactions on Medical Imaging,1,1
2020,jour.1297507,International Journal of Clinical Practice,1,1
2018,jour.1088620,Aktuelle Ernährungsmedizin,1,1
2018,jour.1313687,Journal of Cardiology,1,1
2020,jour.1104145,"Magnetic Resonance Materials in Physics, Biology and Medicine",1,1
2018,jour.1077199,Journal of Neuropathology & Experimental Neurology,1,1
2018,jour.1094094,Journal of Microbiological Methods,1,1
2018,jour.1097935,European Journal of Cardio-thoracic Surgery,1,1
2020,jour.1027637,The Review of Economic Studies,1,1
2019,jour.1320659,Cancer Drug Resistance,1,1
2020,jour.1050548,BMJ Open Respiratory Research,1,1
2020,jour.1117575,Brain Research,1,1
2018,jour.1290459,npj Precision Oncology,1,1
2018,jour.1017339,Cor et Vasa,1,1
2019,jour.1050184,Biomedical Engineering and Computational Biology,1,1
2018,jour.1036330,Journal of Arrhythmia,1,1
2020,jour.1031920,Hearing Balance and Communication,1,1
2019,jour.1111958,Progress in Retinal and Eye Research,1,1
2020,jour.1038741,Seminars in Immunopathology,1,1
2020,jour.1035003,Current Enzyme Inhibition,1,1
2018,jour.1083576,International Endodontic Journal,1,1
2020,jour.1021876,Biostatistics,1,1
2020,jour.1114101,Journal of Interferon & Cytokine Research,1,1
2020,jour.1298450,The Lancet Planetary Health,1,1
2019,jour.1291987,Aquaculture and Fisheries,1,1
2018,jour.1049590,Journal of Oral & Facial Pain and Headache,1,1
2020,jour.1014189,Marine Pollution Bulletin,1,1
2018,jour.1015391,Klinische Pädiatrie,1,1
2018,jour.1017964,Laboratory Investigation,1,1
2018,jour.1097362,Clinical Transplantation,1,1
2020,jour.1115476,Endocrine Practice,1,1
2018,jour.1327382,Der Hautarzt,1,1
2019,jour.1031457,FOCUS The Journal of Lifelong Learning in Psychiatry,1,1
2020,jour.1037429,Nature Nanotechnology,1,1
2018,jour.1044269,Heart Asia,1,1
2018,jour.1295823,Revue Francophone des Laboratoires,1,1
2018,jour.1093316,Journal of Pediatric Gastroenterology and Nutrition,1,1
2019,jour.1090089,Journal of Orthopaedic and Sports Physical Therapy,1,1
2020,jour.1037133,Future Microbiology,1,1
2019,jour.1033084,Chronic Respiratory Disease,1,1
2019,jour.1042292,Therapeutic Advances in Musculoskeletal Disease,1,1
2018,jour.1017354,European Journal of Pediatrics,1,1
2019,jour.1019755,Immunogenetics,1,1
2020,jour.1092210,Journal of Neuroscience,1,1
2020,jour.1030282,Journal of Clinical Child & Adolescent Psychology,1,1
2020,jour.1098220,Surgical Endoscopy,1,1
2019,jour.1116795,The International Journal of Tuberculosis and Lung Disease,1,1
2018,jour.1052701,Contemporary Clinical Trials Communications,1,1
2020,jour.1299898,Nature Sustainability,1,1
2020,jour.1358106,Journal of Pharmacy and Pharmacology,1,1
2020,jour.1117441,European Journal of Paediatric Neurology,1,1
2019,jour.1312227,Journal of Neural Transmission,1,1
2018,jour.1057026,The Annals of Thoracic Surgery,1,1
2018,jour.1115748,Vascular Medicine,1,1
2020,jour.1358860,ACR Open Rheumatology,1,1
2020,jour.1010158,Journal of Biomechanics,1,1
2018,jour.1088501,Journal of Surgical Oncology,1,1
2019,jour.1117349,Medical Image Analysis,1,1
2020,jour.1312216,Journal of Bone and Mineral Metabolism,1,1
2018,jour.1018729,Steroids,1,1
2020,jour.1157751,The Lancet Gastroenterology & Hepatology,1,1
2020,jour.1006703,Danish Medical Journal,1,1
2018,jour.1091572,International Journal of Sports Medicine,1,1
2020,jour.1002105,IEEE Transactions on Biomedical Engineering,1,1
2018,jour.1031661,Cardiovascular Ultrasound,1,1
2019,jour.1112581,Cancer Control,1,1
2019,jour.1103841,Health Economics,1,1
2018,jour.1037502,Nature Protocols,1,1
2019,jour.1366886,V M BEKHTEREV REVIEW OF PSYCHIATRY AND MEDICAL PSYCHOLOGY,1,1
2019,jour.1046960,Frontiers in Cellular and Infection Microbiology,1,1
2019,jour.1101836,American Journal of Audiology,1,1
2019,jour.1116510,CNS Spectrums,1,1
2018,jour.1151889,Ból,1,1
2018,jour.1034041,Genomics & Informatics,1,1
2019,jour.1137748,Environmental Research Letters,1,1
2019,jour.1097176,Mutagenesis,1,1
2018,jour.1040221,Frontiers in Molecular Neuroscience,1,1
2018,jour.1115698,Biochemia Medica,1,1
2019,jour.1101549,European Respiratory Review,1,1
2019,jour.1021410,Journal of Substance Use,1,1
2019,jour.1033544,COPD Journal of Chronic Obstructive Pulmonary Disease,1,1
2018,jour.1017840,Kardiologia Polska,1,1
2019,jour.1117863,Revista de la Universidad Industrial de Santander Salud,1,1
2020,jour.1117679,The Permanente Journal,1,1
2019,jour.1159540,Biology Methods and Protocols,1,1
2018,jour.1020092,Journal Of Clinical Periodontology,1,1
2018,jour.1044057,Diabetes Therapy,1,1
2019,jour.1294907,Nature Reviews Nephrology,1,1
2019,jour.1028440,Psychology of Sport and Exercise,1,1
2020,jour.1017832,Journal of Surgical Research,1,1
2018,jour.1092657,Journal of Clinical Psychopharmacology,1,1
2018,jour.1005731,Investigative Radiology,1,1
2020,jour.1052103,European Clinical Respiratory Journal,1,1
2020,jour.1041611,Statistics in Biopharmaceutical Research,1,1
2018,jour.1312201,Journal of Human Nutrition and Dietetics,1,1
2018,jour.1019434,Canadian Journal of Neurological Sciences / Journal Canadien des Sciences Neurologiques,1,1
2018,jour.1043319,Journal of Endometriosis and Pelvic Pain Disorders,1,1
2018,jour.1044456,Biology of Sex Differences,1,1
2019,jour.1085555,The American Journal of Sports Medicine,1,1
2020,jour.1301603,Physical Activity and Health,1,1
2018,jour.1327435,Diagnostic Pathology,1,1
2018,jour.1095554,International Journal of Adolescent Medicine and Health,1,1
2020,jour.1047819,Interactive Journal of Medical Research,1,1
2020,jour.1040593,Journal of Clinical Urology,1,1
2018,jour.1356686,mSphere,1,1
2020,jour.1021672,European Journal of Social Work,1,1
2019,jour.1015696,Medicine,1,1
2018,jour.1088739,Journal of Adolescence,1,1
2018,jour.1035881,Journal of Neuroimmune Pharmacology,1,1
2018,jour.1154269,World Journal of Otorhinolaryngology - Head and Neck Surgery,1,1
2018,jour.1137270,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,1,1
2018,jour.1129081,Political Psychology,1,1
2020,jour.1096598,Psychiatry and Clinical Neurosciences,1,1
2020,jour.1096279,Journal of Thoracic Imaging,1,1
2018,jour.1294914,Dental Traumatology,1,1
2019,jour.1097668,Environmental and Molecular Mutagenesis,1,1
2019,jour.1047928,Muscles Ligaments and Tendons Journal,1,1
2018,jour.1094494,Journal of Orthopaedic Research®,1,1
2018,jour.1014139,Genetics Selection Evolution,1,1
2018,jour.1284357,Journal of Clinical and Translational Science,1,1
2018,jour.1089896,International Journal of Laboratory Hematology,1,1
2020,jour.1020093,Journal of Cutaneous Pathology,1,1
2018,jour.1112102,Journal of Medical Screening,1,1
2020,jour.1092675,Antiviral Research,1,1
2018,jour.1048205,Current Ophthalmology Reports,1,1
2020,jour.1111874,Assessment,1,1
2020,jour.1049889,Health Behavior and Policy Review,1,1
2018,jour.1327454,2011 IEEE International Symposium on Biomedical Imaging: From Nano to Macro,1,1
2019,jour.1355140,Advances in Geriatric Medicine and Research,1,1
2019,jour.1118428,Public Health Genomics,1,1
2020,jour.1313391,Neurology Neuroimmunology & Neuroinflammation,1,1
2018,jour.1052132,Gerontology and Geriatric Medicine,1,1
2018,jour.1030663,Technology in Cancer Research & Treatment,1,1
2020,jour.1036166,Nature Reviews Neurology,1,1
2018,jour.1100032,Current Opinion in Rheumatology,1,1
2018,jour.1056924,Brain Structure and Function,1,1
2018,jour.1086807,Cognitive Therapy and Research,1,1
2018,jour.1096239,Cancer and Metastasis Reviews,1,1
2018,jour.1284539,Brain and Neuroscience Advances,1,1
2020,jour.1096634,Advances in Therapy,1,1
2018,jour.1002308,The Journal of Bone and Joint Surgery (American),1,1
2018,jour.1112527,European Eating Disorders Review,1,1
2018,jour.1292069,Learning Health Systems,1,1
2020,jour.1007353,Cortex,1,1
2020,jour.1358129,Annals of Hematology,1,1
2018,jour.1117081,neurogenetics,1,1
2020,jour.1014244,Applied Ergonomics,1,1
2020,jour.1117817,Genetic Testing and Molecular Biomarkers,1,1
2020,jour.1111851,Journal of the American Medical Informatics Association,1,1
2018,jour.1042072,Journal of Atrial Fibrillation,1,1
2018,jour.1040543,Journal of Neurodevelopmental Disorders,1,1
2018,jour.1105653,Human Pathology,1,1
2018,jour.1050185,National Science Review,1,1
2018,jour.1046372,Quantitative Imaging in Medicine and Surgery,1,1
2018,jour.1119516,Current Treatment Options in Cardiovascular Medicine,1,1
2018,jour.1046678,Translational Andrology and Urology,1,1
2020,jour.1100266,DNA and Cell Biology,1,1
2018,jour.1023737,Demographic Research,1,1
2018,jour.1113929,The Turkish Journal of Gastroenterology,1,1
2018,jour.1132150,Complexity,1,1
2018,jour.1043504,Oncology Letters,1,1
2018,jour.1052464,Bladder Cancer,1,1
2018,jour.1008072,Journal of Virology,1,1
2018,jour.1029973,Biotechnology & Biotechnological Equipment,1,1
2018,jour.1094160,Journal of Psychosomatic Obstetrics & Gynecology,1,1
2018,jour.1045010,Journal of Nutrition in Gerontology and Geriatrics,1,1
2020,jour.1040868,PM&R,1,1
2018,jour.1119470,The International Journal of Neuropsychopharmacology,1,1
2018,jour.1017109,Experimental and Molecular Pathology,1,1
2018,jour.1094633,Journal of Neurogenetics,1,1
2018,jour.1101851,Cardiology in the Young,1,1
2018,jour.1021863,The AAPS Journal,1,1
2018,jour.1027388,Transactions of the Institute of British Geographers,1,1
2020,jour.1095810,Computers in Human Behavior,1,1
2018,jour.1115624,Medical Science Monitor,1,1
2018,jour.1050631,IEEE Access,1,1
2018,jour.1043249,The Korean Journal of Pain,1,1
2018,jour.1319781,Skin Pharmacology and Physiology,1,1
2018,jour.1040545,Journal of Human Sport and Exercise,1,1
2018,jour.1033659,International Journal of Medical Sciences,1,1
2020,jour.1028418,BMC Complementary and Alternative Medicine,1,1
2018,jour.1040252,Integrative Biology,1,1
2018,jour.1034415,Breathe,1,1
2018,jour.1024634,BMC Ophthalmology,1,1
2018,jour.1094856,Clinical & Experimental Metastasis,1,1
2020,jour.1024247,BMC Developmental Biology,1,1
2020,jour.1040785,Diabetology & Metabolic Syndrome,1,1
2018,jour.1030660,American Journal of Case Reports,1,1
2018,jour.1039019,Neural Regeneration Research,1,1
2018,jour.1048149,European Thyroid Journal,1,1
2018,jour.1011111,European Surgical Research,1,1
2018,jour.1052403,Journal of Clinical and Translational Research,1,1
2018,jour.1022711,International Journal of Genomics,1,1
2018,jour.1119251,Metabolic Engineering,1,1
2018,jour.1047824,Sleep Science,1,1
2020,jour.1095848,BioEssays,1,1
2018,jour.1031845,Drug Metabolism and Pharmacokinetics,1,1
2018,jour.1139633,Neuroradiologie Scan,1,1
2020,jour.1297380,Molecular Genetics and Genomics,1,1
2020,jour.1096240,"Cancer Immunology, Immunotherapy",1,1
2020,jour.1300723,Health Science Reports,1,1
2018,jour.1101692,Cellular Physiology and Biochemistry,1,1
2018,jour.1044673,Theranostics,1,1
2018,jour.1031327,Reproductive Biology and Endocrinology,1,1
2018,jour.1047335,Journal of Nutritional Science,1,1
2018,jour.1035490,BMC Veterinary Research,1,1
2020,jour.1047772,Cardiovascular Endocrinology & Metabolism,1,1
2018,jour.1042418,Hormones and Cancer,1,1
2020,jour.1055294,Anesthesiology,1,1
2020,jour.1049838,Journal of Racial and Ethnic Health Disparities,1,1
2018,jour.1028344,Journal of Rehabilitation Medicine,1,1
2018,jour.1043829,Journal of Cancer,1,1
2018,jour.1052150,European Journal of Archaeology,1,1
2020,jour.1105570,International Journal of Behavioral Medicine,1,1
2018,jour.1100399,Leukemia & Lymphoma,1,1
2019,jour.1029675,Turkish Journal of Cerebrovascular Diseases,1,1
2020,jour.1017895,Psychiatric Quarterly,1,1
2019,jour.1040422,World Allergy Organization Journal,1,1
2020,jour.1050133,Frontiers in Bioengineering and Biotechnology,1,1
2020,jour.1041460,Journal of Applied Microbiology,1,1
2018,jour.1028796,Canadian Journal of Statistics,1,1
2020,jour.1047891,Cells,1,1
2019,jour.1019810,Arquivos Brasileiros de Cardiologia,1,1
2018,jour.1085727,Spine,1,1
2020,jour.1029729,Photochemical & Photobiological Sciences,1,1
2018,jour.1052035,Cell Discovery,1,1
2019,jour.1102715,International Archives of Allergy and Immunology,1,1
2020,jour.1335497,TPO - De Praktijk,1,1
2020,jour.1016901,Acta Anaesthesiologica Scandinavica,1,1
2018,jour.1041293,Hand Therapy,1,1
2018,jour.1001475,Developmental Medicine & Child Neurology,1,1
2018,jour.1095465,Magnetic Resonance in Medicine,1,1
2020,jour.1057714,Journal of Paediatrics and Child Health,1,1
2018,jour.1015611,Resuscitation,1,1
2018,jour.1312178,FEMS Microbiology Letters,1,1
2018,jour.1327431,Nature Chemical Biology,1,1
2020,jour.1367613,NAR Genomics and Bioinformatics,1,1
2018,jour.1284564,Research and Practice in Thrombosis and Haemostasis,1,1
2020,jour.1022131,Autonomic Neuroscience,1,1
2020,jour.1100531,Current Opinion in Ophthalmology,1,1
2018,jour.1044589,Pratique Neurologique - FMC,1,1
2020,jour.1327407,Food Policy,1,1
2018,jour.1160399,Current Protocols in Cytometry,1,1
2018,jour.1140011,Cardiologia Croatica,1,1
2020,jour.1018975,Ultrasound in Medicine & Biology,1,1
2018,jour.1091981,Tumor Biology,1,1
2020,jour.1319867,Journal of Cardiopulmonary Rehabilitation and Prevention,1,1
2020,jour.1112792,Academic Radiology,1,1
2020,jour.1007365,Biochemical Pharmacology,1,1
2018,jour.1047634,Microbiology Resource Announcements,1,1
2019,jour.1114725,Drugs Education Prevention and Policy,1,1
2018,jour.1017021,American Journal of Tropical Medicine and Hygiene,1,1
2020,jour.1022098,AJP Heart and Circulatory Physiology,1,1
2018,jour.1117234,The European Journal of Contraception & Reproductive Health Care,1,1
2018,jour.1102930,Journal of Child and Family Studies,1,1
2020,jour.1312001,Journal of Abnormal Psychology,1,1
2018,jour.1009272,Annales de Cardiologie et d'Angéiologie,1,1
2018,jour.1153909,Clinical Immunology Endocrine & Metabolic Drugs,1,1
2020,jour.1377100,Genetics & Genomics Next,1,1
2019,jour.1046418,Open Journal of Genetics,1,1
2020,jour.1020821,Environmental Microbiology,1,1
2020,jour.1027083,eCells & Materials,1,1
2018,jour.1019997,Andrologia,1,1
2018,jour.1019063,Nagoya Journal of Medical Science,1,1
2020,jour.1043382,Science China Life Sciences,1,1
2018,jour.1011947,Methods of Information in Medicine,1,1
2018,jour.1019359,The Canadian Journal of Psychiatry,1,1
2020,jour.1036821,The Plant Genome,1,1
2018,jour.1045244,2016 Computing in Cardiology Conference (CinC),1,1
2020,jour.1299716,European Heart Journal - Case Reports,1,1
2018,jour.1101545,Current Opinion in Neurobiology,1,1
2020,jour.1377643,Archivos de cardiolog�a de M�xico (English ed Internet),1,1
2020,jour.1363508,Nature Cancer,1,1
2020,jour.1043608,World Journal of Hepatology,1,1
2018,jour.1147469,Icelandic Review of Politics & Administration,1,1
2020,jour.1297338,Social Sciences,1,1
2018,jour.1039363,Ecancermedicalscience,1,1
2020,jour.1327669,Ophthalmology Glaucoma,1,1
2018,jour.1116168,Journal of Attention Disorders,1,1
2019,jour.1284398,Biomedical Genetics and Genomics,1,1
2018,jour.1327677,Biochimica et Biophysica Acta (BBA) - General Subjects,1,1
2018,jour.1015489,Forensic Science International,1,1
2020,jour.1094205,Journal of Neuro-Oncology,1,1
2020,jour.1021063,Australian Endodontic Journal,1,1
2018,jour.1099393,Transplant International,1,1
2018,jour.1297430,Infant and Child Development,1,1
2019,jour.1051200,Molecular Neuropsychiatry,1,1
2018,jour.1038647,Journal of Diabetes Science and Technology,1,1
2018,jour.1036533,Molecular Neurodegeneration,1,1
2018,jour.1294969,Journal of the Chinese Medical Association,1,1
2019,jour.1030855,The Journal of the Royal College of Physicians of Edinburgh,1,1
2020,jour.1052321,Trends in Cancer,1,1
2018,jour.1039018,Therapeutic Advances in Cardiovascular Disease,1,1
2018,jour.1034940,Dialogues in Clinical Neuroscience,1,1
2020,jour.1020183,Scandinavian Journal of Statistics,1,1
2020,jour.1093482,Journal of the American College of Nutrition,1,1
2019,jour.1018329,Radiation Research,1,1
2019,jour.1108300,Behavioral Ecology,1,1
2018,jour.1044036,Therapeutic Delivery,1,1
2019,jour.1041665,Genome Biology and Evolution,1,1
2019,jour.1040232,Frontiers in Neuroinformatics,1,1
2019,jour.1345398,Clinical Neurophysiology,1,1
2018,jour.1037522,Journal of Clinical Hypertension,1,1
2018,jour.1043309,Revista de Psiquiatría y Salud Mental,1,1
2019,jour.1012535,Human Reproduction Update,1,1
2019,jour.1312281,Singapore Medical Journal,1,1
2019,jour.1312066,AJP Gastrointestinal and Liver Physiology,1,1
2018,jour.1019541,Toxicology and Applied Pharmacology,1,1
2019,jour.1044806,Translational Behavioral Medicine,1,1
2019,jour.1313647,Journal of Cancer Research and Clinical Oncology,1,1
2019,jour.1085139,Neuroscience,1,1
2019,jour.1358132,British Journal of Surgery,1,1
2018,jour.1051859,The Journal of Pathology Clinical Research,1,1
2019,jour.1090389,Therapeutic Drug Monitoring,1,1
2019,jour.1029803,Emotion,1,1
2018,jour.1124486,Journal of Statistical Computation and Simulation,1,1
2018,jour.1372011,Cellular Oncology,1,1
2019,jour.1021344,Nature Cell Biology,1,1
2019,jour.1049971,Frontiers in Cell and Developmental Biology,1,1
2019,jour.1053011,Obesity Science & Practice,1,1
2019,jour.1097771,Endocrinology,1,1
2019,jour.1096170,Disease Markers,1,1
2018,jour.1083533,Applied Microbiology and Biotechnology,1,1
2019,jour.1104167,Trends in Microbiology,1,1
2019,jour.1038666,Disability and Health Journal,1,1
2019,jour.1028470,Stress and Health,1,1
2019,jour.1099614,Journal of Neuroendocrinology,1,1
2018,jour.1312102,Solid-State Electronics,1,1
2018,jour.1123547,Management Science,1,1
2019,jour.1118539,Journal of Medicinal Food,1,1
2019,jour.1049237,Clinical Case Reports,1,1
2019,jour.1046945,Andrology,1,1
2019,jour.1038298,Proteomics Clinical Applications,1,1
2019,jour.1035835,Stem Cell Reviews and Reports,1,1
2019,jour.1034064,Food Quality and Preference,1,1
2019,jour.1022614,Functional & Integrative Genomics,1,1
2019,jour.1096253,The International Journal of Health Planning and Management,1,1
2019,jour.1020094,International Journal of Immunogenetics,1,1
2019,jour.1046744,Translational Gastroenterology and Hepatology,1,1
2019,jour.1036168,Nature Reviews Rheumatology,1,1
2019,jour.1036306,Journal of Exposure Science & Environmental Epidemiology,1,1
2019,jour.1091510,Infant Mental Health Journal,1,1
2019,jour.1048370,Journal of Vascular Surgery Venous and Lymphatic Disorders,1,1
2019,jour.1010513,Microvascular Research,1,1
2019,jour.1021176,Current Rheumatology Reports,1,1
2018,jour.1086745,Clinical Therapeutics,1,1
2019,jour.1090550,Journal of Inherited Metabolic Disease,1,1
2019,jour.1136146,4OR,1,1
2019,jour.1091846,Human Immunology,1,1
2019,jour.1202031,Stroke and Vascular Neurology,1,1
2019,jour.1022420,New Biotechnology,1,1
2019,jour.1018712,European Journal Of Haematology,1,1
2018,jour.1113565,Annals of Agricultural and Environmental Medicine,1,1
2019,jour.1040037,Clinical and Translational Science,1,1
2019,jour.1377388,The Lancet Rheumatology,1,1
2019,jour.1054035,Planta,1,1
2019,jour.1096341,The Laryngoscope,1,1
2019,jour.1016379,Health & Place,1,1
2018,jour.1017016,American Journal Of Pathology,1,1
2018,jour.1320100,Biochimica et Biophysica Acta (BBA) - Bioenergetics,1,1
2018,jour.1133659,Journal of Multivariate Analysis,1,1
2019,jour.1291680,Clinical and Translational Radiation Oncology,1,1
2019,jour.1101555,International Journal of Methods in Psychiatric Research,1,1
2018,jour.1000637,JAMA Dermatology,1,1
2019,jour.1055005,International Journal for Vitamin and Nutrition Research,1,1
2018,jour.1319807,Circulation Journal,1,1
2018,jour.1077137,Journal of Bacteriology,1,1
2019,jour.1116028,The American journal of managed care,1,1
2019,jour.1106221,DNA Research,1,1
2018,jour.1301093,JMIR Formative Research,1,1
2019,jour.1029977,Lab on a Chip,1,1
2019,jour.1045778,Communications in Statistics - Simulation and Computation,1,1
2019,jour.1141963,Jornal de Pediatria (Versão em Português),1,1
2019,jour.1100326,Molecular Biology of the Cell,1,1
2019,jour.1091364,Journal of Public Health Policy,1,1
2018,jour.1037190,Social Neuroscience,1,1
2019,jour.1313736,Substance Use & Misuse,1,1
2019,jour.1292601,Current Opinion in Biomedical Engineering,1,1
2018,jour.1152976,Expert Review of Precision Medicine and Drug Development,1,1
2019,jour.1108109,Humor - International Journal of Humor Research,1,1
2019,jour.1100401,Nutrition Clinique et Métabolisme,1,1
2019,jour.1011329,Hormone and Metabolic Research,1,1
2019,jour.1119546,Der Onkologe,1,1
2019,jour.1099362,Journal of Psychopharmacology,1,1
2019,jour.1004765,Zeitschrift für Gastroenterologie,1,1
2019,jour.1016912,Acta Clinica Belgica,1,1
2019,jour.1114577,Molecular Human Reproduction,1,1
2019,jour.1091177,Behavioural Brain Research,1,1
2018,jour.1016817,World Neurosurgery,1,1
2019,jour.1028160,Molecular Ecology Resources,1,1
2018,jour.1034531,Surgery for Obesity and Related Diseases,1,1
2019,jour.1007277,Journal of General Virology,1,1
2019,jour.1081863,Journal of Occupational and Environmental Medicine,1,1
2019,jour.1049150,Endocrinology Diabetes and Metabolism Case Reports,1,1
2019,jour.1043241,AMIA Joint Summits on Translational Science Proceedings,1,1
2019,jour.1049886,Journal of Clinical & Translational Endocrinology,1,1
2019,jour.1043995,International Journal of Inflammation,1,1
2019,jour.1300975,JMIR Cardio,1,1
2019,jour.1007958,Tumori Journal,1,1
2019,jour.1016870,The International Journal of Aging and Human Development,1,1
2019,jour.1020977,European Heart Journal Supplements,1,1
2019,jour.1336254,Nature Metabolism,1,1
2019,jour.1077105,Journal of Molecular Biology,1,1
2019,jour.1030361,NeuroMolecular Medicine,1,1
2018,jour.1023420,AAPS PharmSciTech,1,1
2019,jour.1035210,Ultrasound,1,1
2019,jour.1054339,The New Scientist,1,1
2019,jour.1092793,Pharmacotherapy The Journal of Human Pharmacology and Drug Therapy,1,1
2019,jour.1298618,Structural Heart,1,1
2019,jour.1295002,Canadian Journal of Infectious Diseases and Medical Microbiology,1,1
2019,jour.1015341,Annals of Clinical Biochemistry International Journal of Laboratory Medicine,1,1
2019,jour.1115179,Journal of Health Communication,1,1
2019,jour.1148738,Tijdschrift voor Criminologie,1,1
2019,jour.1093953,Nervenheilkunde,1,1
2019,jour.1034606,American Society of Clinical Oncology Educational Book,1,1
2019,jour.1030543,Cell Cycle,1,1
2019,jour.1013672,International Journal of Legal Medicine,1,1
2019,jour.1054998,European Journal of Immunology,1,1
2019,jour.1099959,International Review of Psychiatry,1,1
2019,jour.1114195,Neurobiology of Learning and Memory,1,1
2019,jour.1043691,Journal of Thoracic Disease,1,1
2018,jour.1013819,International Archives of Occupational and Environmental Health,1,1
2019,jour.1020835,Value in Health,1,1
2019,jour.1045320,best practice onkologie,1,1
2018,jour.1101270,Pediatric Allergy and Immunology,1,1
2018,jour.1038393,Research in Autism Spectrum Disorders,1,1
2019,jour.1094111,Hematological Oncology,1,1
2018,jour.1022582,Nordic Studies on Alcohol and Drugs,1,1
2019,jour.1032904,British Food Journal,1,1
2018,jour.1047259,JAMA Surgery,1,1
2019,jour.1007827,International Journal of Psychology,1,1
2019,jour.1029602,Deutsche Zeitschrift für Onkologie,1,1
2018,jour.1115887,Heart Failure Reviews,1,1
2019,jour.1118264,Journal of Palliative Medicine,1,1
2019,jour.1017518,Ergonomics,1,1
2019,jour.1097312,Free Radical Research,1,1
2019,jour.1095798,Annals of Behavioral Medicine,1,1
2019,jour.1039802,Journal of Innate Immunity,1,1
2019,jour.1104804,European Journal of Pharmaceutical Sciences,1,1
2019,jour.1031243,Assay and Drug Development Technologies,1,1
2019,jour.1051026,Royal Society Open Science,1,1
2019,jour.1101797,Journal of Physiology and Pharmacology,1,1
2019,jour.1090652,Biological Trace Element Research,1,1
2019,jour.1005966,Journal of Cellular Physiology,1,1
2019,jour.1114760,Lifetime Data Analysis,1,1
2018,jour.1143985,Revista de Psiquiatría y Salud Mental (English Edition),1,1
2019,jour.1035031,Neuropsychiatric Disease and Treatment,1,1
2019,jour.1035872,Journal of Immigrant and Minority Health,1,1
2019,jour.1058884,Journal of Personality,1,1
2018,jour.1294966,Expert Opinion on Emerging Drugs,1,1
2018,jour.1045645,Adipocyte,1,1
2019,jour.1092695,Obstetric Anesthesia Digest,1,1
2019,jour.1098166,Computerized Medical Imaging and Graphics,1,1
2019,jour.1022481,Biogerontology,1,1
2019,jour.1036807,Vascular Health and Risk Management,1,1
2019,jour.1093123,Rheumatology International,1,1
2019,jour.1039394,Evolutionary Applications,1,1
2019,jour.1020133,Medical Physics,1,1
2019,jour.1017110,Experimental Neurology,1,1
2019,jour.1102384,Surgical Oncology,1,1
2018,jour.1013611,Infection and Immunity,1,1
2019,jour.1113239,medizinische genetik,1,1
2019,jour.1313686,Psychology of Addictive Behaviors,1,1
2018,jour.1048608,Protocol Exchange,1,1
2019,jour.1034410,International Wound Journal,1,1
2018,jour.1016937,Acta Odontologica Scandinavica,1,1
2018,jour.1112192,Amyloid,1,1
2018,jour.1005719,Journal of Experimental Social Psychology,1,1
2018,jour.1050661,Journal of Cancer Policy,1,1
2019,jour.1116639,Journal of the Peripheral Nervous System,1,1
2019,jour.1034271,Expert Opinion on Drug Metabolism & Toxicology,1,1
