aff_id,aff_name,aff_city,aff_city_id,aff_country,aff_country_code,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name
,"Department of Pediatric Oncology, Dana-Farber Cancer Institute, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1124188010,ur.016503761004.21,Kara E.,Montbleau
,"Division of Hematology/Oncology, Boston Children’s Hospital, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1124188010,ur.01253660227.88,Jacob C.,Ulirsch
,"Department of Pediatric Oncology, Dana-Farber Cancer Institute, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1124188010,ur.01253660227.88,Jacob C.,Ulirsch
,"Department of Pediatric Newborn Medicine, Brigham and Women’s Hospital and Division of Newborn Medicine, Boston Children’s Hospital, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1124188010,ur.0756155255.72,Helen A.,Christou
,"Division of Hematology/Oncology, Boston Children’s Hospital, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1124188010,ur.0610537173.51,Stuart H.,Orkin
,"Department of Pediatric Oncology, Dana-Farber Cancer Institute, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1124188010,ur.0610537173.51,Stuart H.,Orkin
,"Division of Hematology/Oncology, Boston Children’s Hospital, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1124188010,ur.01321610043.31,Vijay G.,Sankaran
,"Department of Pediatric Oncology, Dana-Farber Cancer Institute, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1124188010,ur.01321610043.31,Vijay G.,Sankaran
,"MedGenome Inc., Foster City, CA, USA",,,,,,,pub.1123829100,ur.0614674474.13,Kushal,Suryamohan
,"AgriGenome Labs Private Ltd, Kochi, India",,,,,,,pub.1123829100,,Sajesh P.,Krishnankutty
,"SciGenom Research Foundation, Bangalore, India",,,,,,,pub.1123829100,,Sajesh P.,Krishnankutty
,"AgriGenome Labs Private Ltd, Kochi, India",,,,,,,pub.1123829100,ur.07701275431.30,Boney,Kuriakose
,"AgriGenome Labs Private Ltd, Kochi, India",,,,,,,pub.1123829100,ur.01245646610.31,Oommen K.,Mathew
,"AgriGenome Labs Private Ltd, Kochi, India",,,,,,,pub.1123829100,ur.011254326147.05,Rajadurai C.,Perumal
,"AgriGenome Labs Private Ltd, Kochi, India",,,,,,,pub.1123829100,,Mandumpala Davis,Dixon
,"AgriGenome Labs Private Ltd, Kochi, India",,,,,,,pub.1123829100,ur.07355123621.44,Dinesh,Velayutham
,"MedGenome Inc., Foster City, CA, USA",,,,,,,pub.1123829100,,Derek,Vargas
,"AgriGenome Labs Private Ltd, Kochi, India",,,,,,,pub.1123829100,,Megha,Muraleedharan
,"AgriGenome Labs Private Ltd, Kochi, India",,,,,,,pub.1123829100,,Ridhi,Goel
,"MedGenome Inc., Foster City, CA, USA",,,,,,,pub.1123829100,ur.01352273411.54,Eric W.,Stawiski
,"Kentucky Reptile Zoo, Slade, KY, USA",,,,,,,pub.1123829100,,Kristen,Wiley
,"SciGenom Research Foundation, Bangalore, India",,,,,,,pub.1123829100,,Arun,Zachariah
,"Wayanad Wildlife Sanctuary, Sultan Bathery, India",,,,,,,pub.1123829100,,Arun,Zachariah
,"SciGenom Research Foundation, Bangalore, India",,,,,,,pub.1123829100,ur.0765257046.42,Somasekar,Seshagiri
,"Department of Molecular Medicine, University of Oslo, Oslo, Norway",,,,,,,pub.1123434520,ur.016401247262.20,Miaomiao,Li
,"Department of Medical Biochemistry, University of Oslo, Oslo, Norway",,,,,,,pub.1123434520,ur.0634610727.30,Bjørn,Dalhus
,"Department of Molecular Medicine, University of Oslo, Oslo, Norway",,,,,,,pub.1123434520,ur.0700037523.21,Arne,Klungland
,"Department of Clinical Genetics, Helsinki University Hospital, University of Helsinki, Helsinki, Finland",,,,,,,pub.1123865535,ur.011244561005.36,Kristiina,Aittomäki
,"Fred A. Litwin Center for Cancer Genetics, Lunenfeld-Tanenbaum Research Institute, Mount Sinai Hospital, Toronto, Ontario, Canada",,,,,,,pub.1123865535,ur.01215161056.22,Irene L.,Andrulis
,"N.N. Alexandrov Research Institute of Oncology and Medical Radiology, Minsk, Belarus",,,,,,,pub.1123865535,ur.01221246056.19,Natalia N.,Antonenkova
,"High Risk and Cancer Prevention Group, Vall Hebron Institute of Oncology, Barcelona, Spain",,,,,,,pub.1123865535,ur.01105407254.85,Judith,Balmaña
,"Division of Epidemiology, Department of Medicine, Vanderbilt Epidemiology Center, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, TN, USA",,,,,,,pub.1123865535,ur.01245147605.72,Alicia,Beeghly-Fadiel
,"Institute of Biochemistry and Genetics, Ufa Federal Research Centre of the Russian Academy of Sciences, Ufa, Russia",,,,,,,pub.1123865535,ur.01372513422.79,Marina,Bermisheva
,"Department of Oncology, Helsinki University Hospital, University of Helsinki, Helsinki, Finland",,,,,,,pub.1123865535,ur.01366662541.49,Carl,Blomqvist
,"Division of Epidemiology, Department of Medicine, Vanderbilt Epidemiology Center, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, TN, USA",,,,,,,pub.1123865535,ur.01236726331.40,William,Blot
,"N.N. Alexandrov Research Institute of Oncology and Medical Radiology, Minsk, Belarus",,,,,,,pub.1123865535,,Natalia V.,Bogdanova
,"Copenhagen General Population Study, Herlev and Gentofte Hospital, Copenhagen University Hospital, Herlev, Denmark",,,,,,,pub.1123865535,ur.01043635414.51,Stig E.,Bojesen
,"Department of Clinical Biochemistry, Herlev and Gentofte Hospital, Copenhagen University Hospital, Herlev, Denmark",,,,,,,pub.1123865535,ur.01043635414.51,Stig E.,Bojesen
,"Division of Epidemiology, Department of Medicine, Vanderbilt Epidemiology Center, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, TN, USA",,,,,,,pub.1123865535,ur.016617734537.91,Qiuyin,Cai
,"Oncology and Genetics Unit, Instituto de Investigacion Sanitaria Galicia Sur (IISGS), Xerencia de Xestion Integrada de Vigo-SERGAS, Vigo, Spain",,,,,,,pub.1123865535,ur.0632020004.57,Jose E.,Castelao
,"Department of Gynecology and Obstetrics, Comprehensive Cancer Center ER-EMN, University Hospital Erlangen, Friedrich–Alexander University Erlangen–Nuremberg, Erlangen, Germany",,,,,,,pub.1123865535,ur.012335771642.02,Peter A.,Fasching
,"Department of Breast Surgery, Herlev and Gentofte Hospital, Copenhagen University Hospital, Herlev, Denmark",,,,,,,pub.1123865535,ur.012740635377.26,Henrik,Flyger
,"Fred A. Litwin Center for Cancer Genetics, Lunenfeld-Tanenbaum Research Institute, Mount Sinai Hospital, Toronto, Ontario, Canada",,,,,,,pub.1123865535,ur.015131156777.62,Gord,Glendon
,"U.O. Anatomia Patologica Ospedale di Circolo, ASST Settelaghi, Varese, Italy",,,,,,,pub.1123865535,,Maria Grazia,Tibiletti
,"Department of Surgery, Oulu University Hospital, University of Oulu, Oulu, Finland",,,,,,,pub.1123865535,,Mervi,Grip
,"Institute of Biochemistry and Genetics, Ufa Federal Research Centre of the Russian Academy of Sciences, Ufa, Russia",,,,,,,pub.1123865535,ur.01242343515.43,Elza,Khusnutdinova
,"Department of Obstetrics and Gynecology, Helsinki University Hospital, University of Helsinki, Helsinki, Finland",,,,,,,pub.1123865535,ur.0751376763.25,Johanna I.,Kiiski
,"Familial Cancer Service, Weatmead Hospital, Sydney, New South Wales, Australia",,,,,,,pub.1123865535,,Judy,Kirk
,"Department of Internal Medicine, Evangelische Kliniken Bonn, Johanniter Krankenhaus, Bonn, Germany",,,,,,,pub.1123865535,,Yon-Dschun,Ko
,"Department of Histopathology and Cytology, Clinical Hospital ‘Acibadem Sistina’, Skopje, Republic of North Macedonia",,,,,,,pub.1123865535,ur.0637077503.80,Katerina,Kubelka-Sabit
,"Hong Kong Hereditary Breast Cancer Family Registry, Cancer Genetics Centre, Happy Valley, Hong Kong",,,,,,,pub.1123865535,ur.01265606610.67,Ava,Kwong
,"Department of Surgery, Hong Kong Sanatorium and Hospital, Happy Valley, Hong Kong",,,,,,,pub.1123865535,ur.01265606610.67,Ava,Kwong
,"Division of Epidemiology, Department of Medicine, Vanderbilt Epidemiology Center, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, TN, USA",,,,,,,pub.1123865535,ur.013512014047.87,Jirong,Long
,"Radiation Oncology, Hospital Meixoeiro-XXI de Vigo, Vigo, Spain",,,,,,,pub.1123865535,,Victor M.,Muñoz-Garzon
,"Department of Obstetrics and Gynecology, Helsinki University Hospital, University of Helsinki, Helsinki, Finland",,,,,,,pub.1123865535,ur.0767601360.56,Taru A.,Muranen
,"Department of Obstetrics and Gynecology, Helsinki University Hospital, University of Helsinki, Helsinki, Finland",,,,,,,pub.1123865535,ur.01260477271.91,Heli,Nevanlinna
,"Center for Genomic Medicine at Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1123865535,ur.01213270277.03,Finn C.,Nielsen
,"Center for Clinical Cancer Genetics, The University of Chicago, Chicago, IL, USA",,,,,,,pub.1123865535,ur.010541512137.94,Olufunmilayo I.,Olopade
,"Genome Diagnostics Program, IFOM—the FIRC (Italian Foundation for Cancer Research) Institute of Molecular Oncology, Milan, Italy",,,,,,,pub.1123865535,,Paolo,Peterlongo
,"ProCURE, Catalan Institute of Oncology, Bellvitge Biomedical Research Institute (IDIBELL), Barcelona, Spain",,,,,,,pub.1123865535,ur.01153114652.97,Miquel Angel,Pujana
,"Laboratory of Cancer Genetics and Tumor Biology, Northern Finland Laboratory Centre Oulu, Oulu, Finland",,,,,,,pub.1123865535,ur.01064606177.62,Katri,Pylkäs
,"Center for Genomic Medicine at Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1123865535,,Maria,Rossing
,"Epidemiology Branch, National Institute of Environmental Health Sciences, National Institutes of Health, Research Triangle Park, NC, USA",,,,,,,pub.1123865535,ur.014030453657.41,Dale P.,Sandler
,"Division of Epidemiology, Department of Medicine, Vanderbilt Epidemiology Center, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, TN, USA",,,,,,,pub.1123865535,ur.015003472057.84,Xiao-Ou,Shu
,"Population Oncology, BC Cancer, Vancouver, British Columbia, Canada",,,,,,,pub.1123865535,,John J.,Spinelli
,"Epidemiology Branch, National Institute of Environmental Health Sciences, National Institutes of Health, Research Triangle Park, NC, USA",,,,,,,pub.1123865535,,Jack A.,Taylor
,"Epigenetic and Stem Cell Biology Laboratory, National Institute of Environmental Health Sciences, National Institutes of Health, Research Triangle Park, NC, USA",,,,,,,pub.1123865535,,Jack A.,Taylor
,"Department of Medicine, Magee-Womens Hospital, University of Pittsburgh School of Medicine, Pittsburgh, PA, USA",,,,,,,pub.1123865535,ur.0635133344.32,Darcy L.,Thull
,"Fundación Pública Galega de Medicina Xenómica-SERGAS, Grupo de Medicina Xenómica-USC, CIBERER, IDIS, Santiago de Compostela, Spain",,,,,,,pub.1123865535,ur.01170413657.06,Ana,Vega
,"Biostatistics and Computational Biology Branch, National Institute of Environmental Health Sciences, National Institutes of Health, Research Triangle Park, USA",,,,,,,pub.1123865535,ur.01005541755.78,Clarice R.,Weinberg
,"Laboratory of Cancer Genetics and Tumor Biology, Northern Finland Laboratory Centre Oulu, Oulu, Finland",,,,,,,pub.1123865535,ur.0657071261.03,Robert,Winqvist
,"Division of Epidemiology, Department of Medicine, Vanderbilt Epidemiology Center, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, TN, USA",,,,,,,pub.1123865535,,Wei,Zheng
,"Arthur Rank Hospice Charity, Cambridge, UK",,,,,,,pub.1123829057,,Tabitha,Thomas
,"Arthur Rank Hospice Charity, Cambridge, UK",,,,,,,pub.1123829057,,Lorraine,Petersen
,"LIA (International Associated Laboratory) INSERM, Marseille, France",,,,,,,pub.1123428801,ur.01040037140.64,Patrick Piet,van Vliet
,"LIA (International Associated Laboratory) INSERM, Marseille, France",,,,,,,pub.1123428801,ur.01337641403.67,Michel,Pucéat
,"Bijie Academy of Agricultural Sciences, Bijie, China",,,,,,,pub.1123600995,,Shilong,Zhang
,"Qujing Academy of Agricultural Sciences, Qujing, China",,,,,,,pub.1123600995,,Yongsheng,Tang
,"Bijie Academy of Agricultural Sciences, Bijie, China",,,,,,,pub.1123600995,,Zhaoli,Wang
,"Berry Genomics Co. Ltd, Beijing, China",,,,,,,pub.1123600995,ur.0662663266.27,Shilai,Xing
,"Berry Genomics Co. Ltd, Beijing, China",,,,,,,pub.1123600995,,Haikuan,Zhang
,"Rare Diseases South Africa, Johannesburg, South Africa",,,,,,,pub.1123603588,,Kelly,du Plessis
,"Botswana Organization for Rare Diseases (BORDIS), Gaborone, Botswana",,,,,,,pub.1123603588,,Eda,Selebatso
,"Botswana Organization for Rare Diseases (BORDIS), Gaborone, Botswana",,,,,,,pub.1123603588,,Moses,Selebatso
,"Botswana Organization for Rare Diseases (BORDIS), Gaborone, Botswana",,,,,,,pub.1123603588,,Boikobo,Gaobinelwe
,"Botswana Organization for Rare Diseases (BORDIS), Gaborone, Botswana",,,,,,,pub.1123603588,,Tebogo,Selebatso
,"GEISER Foundation, Mendoza, Argentina",,,,,,,pub.1123603588,,Virginia A.,Llera
,"Professional Patient Advocates in the Life Sciences (PPALS), Danbury, CT, USA",,,,,,,pub.1123603588,,Barbara,Wuebbels
,"Centre for Proteomic & Genomic Research, Observatory, Cape Town, South Africa",,,,,,,pub.1123603588,ur.0617253430.50,Judit,Kumuthini
,"Unaffiliated rare-disease advocate, Wellington, New Zealand",,,,,,,pub.1123603588,,John,Forman
,"AveXis, San Diego, CA, USA",,,,,,,pub.1123603588,,Petra,Kaufmann
,"Department of Women’s and Children’s Health, Childhood Cancer Research Unit, Karolinska Institutet, and Karolinska Center for Rare Diseases, Karolinska University Hospital, Stockholm, Sweden",,,,,,,pub.1123603588,,Désirée,Gavhed
,"Regional Cancer Center Uppsala Örebro, Uppsala, Sweden",,,,,,,pub.1123603588,,Annika,Larsson
,"Department of Molecular Medicine and Surgery and Center for Molecular Medicine, Karolina Institutet, Stockholm, Sweden",,,,,,,pub.1123603588,ur.01142046575.02,Ann,Nordgren
,"Innovation Division, GADOR SA, Buenos Aires, Argentina",,,,,,,pub.1123603588,,Emilio J. A.,Roldan
,"Rare Diseases International, Geneva, Switzerland",,,,,,,pub.1123603588,ur.0633356720.17,Durhane,Wong-Rieger
,"National Rare Diseases Registry System of China (NRDRS), Beijing, China",,,,,,,pub.1123603588,,Mengchun,Gong
,"SeekIn. Inc., Yantian, Shenzhen, Guangdong, China",,,,,,,pub.1123603588,,Feng,Zhang
,"Wilhelm Foundation, Sandbacken, Brottby, Sweden",,,,,,,pub.1123603588,,Helene,Cederroth
,"Children’s Hospital of Eastern Ontario Research Institute, University of Ottawa, Ottawa, Ontario, Canada",,,,,,,pub.1123603588,ur.01231345512.97,Kym M.,Boycott
,"Oxford Centre for Neuroinflammation, Nuffield Department of Clinical Neurosciences, Division of Clinical Neurology, John Radcliffe Hospital, University of Oxford, Oxford, UK",,,,,,,pub.1123602399,ur.014132776271.93,Adrian,Cortes
,"Oxford Centre for Neuroinflammation, Nuffield Department of Clinical Neurosciences, Division of Clinical Neurology, John Radcliffe Hospital, University of Oxford, Oxford, UK",,,,,,,pub.1123602399,ur.01201367042.03,Lars,Fugger
,"MRC Human Immunology Unit, Weatherall Institute of Molecular Medicine, John Radcliffe Hospital, University of Oxford, Oxford, UK",,,,,,,pub.1123602399,ur.01201367042.03,Lars,Fugger
,"Danish National Research Foundation Centre PERSIMUNE, Rigshospitalet, University of Copenhagen, Copenhagen, Denmark",,,,,,,pub.1123602399,ur.01201367042.03,Lars,Fugger
,"Genomics plc, Cambridge, UK",,,,,,,pub.1123013389,ur.01030556502.61,Daniel J.,Gaffney
,"Department of Pathology, Centre Hospitalier Universitaire Sainte-Justine, Université de Montréal, Montreal, Quebec, Canada",,,,,,,pub.1122861916,,Benjamin,Ellezam
,"Department of Pediatric Neurosurgery, Centre Hospitalier Universitaire Sainte-Justine, Université de Montréal, Montreal, Quebec, Canada",,,,,,,pub.1122861916,,Alexander G.,Weil
,"Department of Pathology, Montreal Children’s Hospital, McGill University Health Center, Montreal, Quebec, Canada",,,,,,,pub.1122861916,,Steffen,Albrecht
,"Canadian Center for Computational Genomics, Montreal, Quebec, Canada",,,,,,,pub.1122861916,ur.0615174463.35,Guillaume,Bourque
,"Systems Biology Center, NHLBI, NIH, Bethesda, MD, USA",,,,,,,pub.1123012862,ur.0656214123.73,Keji,Zhao
,"Advanced Imaging and Microscopy Resource, NIBIB, NIH, Bethesda, MD, USA",,,,,,,pub.1123012862,,Jiji,Chen
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.01223350561.94,Barbara A.,Scholz
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.01214177515.36,Noriyuki,Sumida
,"Bio Systems Design Department, Bio Analytical Systems Product Division, Analytical & Medical Solution Business Group, Hitachi High Technologies, Hitachinaka, Ibaraki, Japan",,,,,,,pub.1123009890,ur.01214177515.36,Noriyuki,Sumida
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.01331160541.81,Carolina Diettrich Mallet,de Lima
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.0703036555.36,Ilyas,Chachoua
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.010471124236.51,Mirco,Martino
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.01075232355.58,Ilias,Tzelepis
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.0707677127.01,Andrej,Nikoshkov
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.0772673561.83,Honglei,Zhao
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,,Rashid,Mehmood
,"Department of Computer Science and Information Technology, University of Kotli Azad Jammu and Kashmir, Kotli, Pakistan",,,,,,,pub.1123009890,,Rashid,Mehmood
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.0710642160.41,Emmanouil G.,Sifakis
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.01237014723.29,Deeksha,Bhartiya
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Bioclinicum, Solna, Sweden",,,,,,,pub.1123009890,ur.01024163460.55,Anita,Göndör
