year,journal.id,journal.title,total,total_year
2020,jour.1007282,Cardiovascular Research,33,4
2021,jour.1086359,Investigative Ophthalmology & Visual Science,33,4
2021,jour.1319882,Journal of Internal Medicine,33,10
2021,jour.1000902,British Journal of Dermatology,33,10
2021,jour.1041454,Science Translational Medicine,33,11
2020,jour.1319882,Journal of Internal Medicine,33,9
2020,jour.1100708,Journal of the American Society of Nephrology,32,7
2020,jour.1039191,BMC Medical Genomics,32,10
2018,jour.1020801,Diabetes Obesity and Metabolism,32,6
2021,jour.1100708,Journal of the American Society of Nephrology,32,11
2020,jour.1020801,Diabetes Obesity and Metabolism,32,10
2018,jour.1100708,Journal of the American Society of Nephrology,32,7
2021,jour.1039191,BMC Medical Genomics,32,6
2019,jour.1100708,Journal of the American Society of Nephrology,32,7
2018,jour.1039191,BMC Medical Genomics,32,12
2019,jour.1020801,Diabetes Obesity and Metabolism,32,6
2021,jour.1020801,Diabetes Obesity and Metabolism,32,10
2019,jour.1039191,BMC Medical Genomics,32,4
2019,jour.1097694,Brain Behavior and Immunity,31,6
2020,jour.1097694,Brain Behavior and Immunity,31,11
2018,jour.1300619,JNCI Cancer Spectrum,31,6
2021,jour.1097694,Brain Behavior and Immunity,31,11
2020,jour.1103053,NeuroImage,31,11
2019,jour.1300619,JNCI Cancer Spectrum,31,4
2021,jour.1300619,JNCI Cancer Spectrum,31,13
2020,jour.1300619,JNCI Cancer Spectrum,31,8
2018,jour.1097694,Brain Behavior and Immunity,31,3
2019,jour.1103053,NeuroImage,31,6
2021,jour.1103053,NeuroImage,31,7
2018,jour.1103053,NeuroImage,31,7
2021,jour.1101564,Nutrition Metabolism and Cardiovascular Diseases,30,5
2021,jour.1041642,Aging,30,6
2020,jour.1101564,Nutrition Metabolism and Cardiovascular Diseases,30,10
2021,jour.1047255,JAMA Ophthalmology,30,8
2018,jour.1101564,Nutrition Metabolism and Cardiovascular Diseases,30,6
2018,jour.1041642,Aging,30,4
2019,jour.1101564,Nutrition Metabolism and Cardiovascular Diseases,30,9
2019,jour.1041642,Aging,30,12
2018,jour.1047255,JAMA Ophthalmology,30,10
2019,jour.1047255,JAMA Ophthalmology,30,6
2020,jour.1047255,JAMA Ophthalmology,30,6
2020,jour.1041642,Aging,30,8
2018,jour.1030524,Endocrine Abstracts,29,12
2019,jour.1030524,Endocrine Abstracts,29,8
2018,jour.1009554,Environmental Research,29,7
2021,jour.1096580,Journal of Bone and Mineral Research,29,4
2019,jour.1044353,Frontiers in Psychiatry,29,6
2019,jour.1096580,Journal of Bone and Mineral Research,29,8
2019,jour.1009554,Environmental Research,29,3
2018,jour.1137185,Diabetologie und Stoffwechsel,29,9
2018,jour.1096580,Journal of Bone and Mineral Research,29,7
2020,jour.1030059,Cancer Cell,29,5
2020,jour.1030524,Endocrine Abstracts,29,2
2019,jour.1021044,European Journal of Heart Failure,29,11
2020,jour.1137185,Diabetologie und Stoffwechsel,29,1
2018,jour.1030059,Cancer Cell,29,8
2019,jour.1137185,Diabetologie und Stoffwechsel,29,14
2021,jour.1030059,Cancer Cell,29,9
2019,jour.1030059,Cancer Cell,29,7
2018,jour.1044353,Frontiers in Psychiatry,29,6
2020,jour.1021044,European Journal of Heart Failure,29,5
2020,jour.1096580,Journal of Bone and Mineral Research,29,10
2021,jour.1044353,Frontiers in Psychiatry,29,5
2018,jour.1021044,European Journal of Heart Failure,29,6
2021,jour.1030524,Endocrine Abstracts,29,7
2020,jour.1044353,Frontiers in Psychiatry,29,12
2021,jour.1137185,Diabetologie und Stoffwechsel,29,5
2021,jour.1009554,Environmental Research,29,8
2021,jour.1021044,European Journal of Heart Failure,29,7
2020,jour.1009554,Environmental Research,29,11
2018,jour.1077104,Journal of Medical Genetics,28,6
2019,jour.1096585,Movement Disorders,28,6
2018,jour.1017255,JAMA Neurology,28,7
2019,jour.1017311,British Journal Of Nutrition,28,4
2021,jour.1017311,British Journal Of Nutrition,28,8
2020,jour.1017311,British Journal Of Nutrition,28,8
2019,jour.1017255,JAMA Neurology,28,11
2018,jour.1017311,British Journal Of Nutrition,28,8
2021,jour.1034742,Clinical Nutrition,28,3
2019,jour.1034742,Clinical Nutrition,28,10
2020,jour.1009788,Journal of Electrocardiology,28,4
2020,jour.1077104,Journal of Medical Genetics,28,9
2019,jour.1009788,Journal of Electrocardiology,28,9
2020,jour.1017255,JAMA Neurology,28,5
2018,jour.1297427,Clinical and Experimental Ophthalmology,28,9
2019,jour.1297427,Clinical and Experimental Ophthalmology,28,6
2020,jour.1297427,Clinical and Experimental Ophthalmology,28,10
2020,jour.1096585,Movement Disorders,28,10
2021,jour.1096585,Movement Disorders,28,8
2019,jour.1077104,Journal of Medical Genetics,28,8
2018,jour.1034742,Clinical Nutrition,28,7
2018,jour.1009788,Journal of Electrocardiology,28,9
2021,jour.1017255,JAMA Neurology,28,5
2020,jour.1034742,Clinical Nutrition,28,8
2021,jour.1077104,Journal of Medical Genetics,28,5
2018,jour.1096585,Movement Disorders,28,4
2021,jour.1009788,Journal of Electrocardiology,28,6
2021,jour.1297427,Clinical and Experimental Ophthalmology,28,3
2019,jour.1017827,Journal of Psychosomatic Research,27,7
2020,jour.1017827,Journal of Psychosomatic Research,27,8
2019,jour.1034750,American Journal of Medical Genetics Part B Neuropsychiatric Genetics,27,6
2020,jour.1297370,Rheumatology,27,8
2018,jour.1031021,Cardiovascular Diabetology,27,5
2019,jour.1031021,Cardiovascular Diabetology,27,6
2018,jour.1034750,American Journal of Medical Genetics Part B Neuropsychiatric Genetics,27,12
2020,jour.1034750,American Journal of Medical Genetics Part B Neuropsychiatric Genetics,27,3
2018,jour.1055081,Journal of Allergy and Clinical Immunology,27,8
2020,jour.1055081,Journal of Allergy and Clinical Immunology,27,7
2021,jour.1031021,Cardiovascular Diabetology,27,10
2021,jour.1017827,Journal of Psychosomatic Research,27,3
2018,jour.1297370,Rheumatology,27,8
2021,jour.1034750,American Journal of Medical Genetics Part B Neuropsychiatric Genetics,27,6
2019,jour.1055081,Journal of Allergy and Clinical Immunology,27,5
2019,jour.1297370,Rheumatology,27,5
2021,jour.1297370,Rheumatology,27,6
2018,jour.1017827,Journal of Psychosomatic Research,27,9
2021,jour.1055081,Journal of Allergy and Clinical Immunology,27,7
2020,jour.1031021,Cardiovascular Diabetology,27,6
2020,jour.1101150,Thyroid,26,10
2019,jour.1030586,The Lancet Neurology,26,10
2020,jour.1030586,The Lancet Neurology,26,3
2021,jour.1051466,JAMA Oncology,26,5
2020,jour.1034749,American Journal of Medical Genetics Part A,26,9
2018,jour.1101150,Thyroid,26,5
2019,jour.1017825,Journal of Psychiatric Research,26,8
2021,jour.1034749,American Journal of Medical Genetics Part A,26,11
2018,jour.1017365,Archives of Gynecology and Obstetrics,26,8
2021,jour.1101150,Thyroid,26,6
2020,jour.1051466,JAMA Oncology,26,8
2018,jour.1030586,The Lancet Neurology,26,10
2018,jour.1098485,Neuron,26,7
2021,jour.1098485,Neuron,26,7
2020,jour.1017825,Journal of Psychiatric Research,26,2
2019,jour.1101150,Thyroid,26,4
2022,jour.1101150,Thyroid,26,1
2020,jour.1098485,Neuron,26,6
2021,jour.1030586,The Lancet Neurology,26,3
2020,jour.1017365,Archives of Gynecology and Obstetrics,26,10
2018,jour.1034749,American Journal of Medical Genetics Part A,26,2
2021,jour.1017365,Archives of Gynecology and Obstetrics,26,5
2021,jour.1017825,Journal of Psychiatric Research,26,7
2018,jour.1051466,JAMA Oncology,26,7
2019,jour.1034749,American Journal of Medical Genetics Part A,26,4
2019,jour.1017365,Archives of Gynecology and Obstetrics,26,3
2019,jour.1098485,Neuron,26,6
2018,jour.1017825,Journal of Psychiatric Research,26,9
2019,jour.1051466,JAMA Oncology,26,6
2018,jour.1284453,Nature Human Behaviour,25,4
2019,jour.1284453,Nature Human Behaviour,25,6
2021,jour.1284453,Nature Human Behaviour,25,9
2019,jour.1095137,Diabetic Medicine,25,6
2020,jour.1284211,Journal of Child Psychology and Psychiatry,25,9
2020,jour.1095137,Diabetic Medicine,25,7
2018,jour.1284211,Journal of Child Psychology and Psychiatry,25,6
2019,jour.1284211,Journal of Child Psychology and Psychiatry,25,4
2020,jour.1284453,Nature Human Behaviour,25,6
2021,jour.1095137,Diabetic Medicine,25,7
2018,jour.1095137,Diabetic Medicine,25,5
2021,jour.1284211,Journal of Child Psychology and Psychiatry,25,6
2019,jour.1051517,Science Advances,24,6
2018,jour.1100917,Cancer Causes & Control,24,7
2018,jour.1085913,Psychoneuroendocrinology,24,5
2018,jour.1023786,BMC Bioinformatics,24,7
2021,jour.1085913,Psychoneuroendocrinology,24,7
2019,jour.1036439,Obesity,24,7
2019,jour.1017409,Clinical Pharmacology & Therapeutics,24,6
2021,jour.1100917,Cancer Causes & Control,24,3
2018,jour.1095411,Bone,24,8
2021,jour.1023786,BMC Bioinformatics,24,2
2018,jour.1017409,Clinical Pharmacology & Therapeutics,24,3
2021,jour.1017409,Clinical Pharmacology & Therapeutics,24,6
2020,jour.1100917,Cancer Causes & Control,24,6
2018,jour.1036439,Obesity,24,7
2020,jour.1023786,BMC Bioinformatics,24,9
2020,jour.1085913,Psychoneuroendocrinology,24,3
2020,jour.1017409,Clinical Pharmacology & Therapeutics,24,9
2020,jour.1036439,Obesity,24,5
2021,jour.1036439,Obesity,24,5
2020,jour.1051517,Science Advances,24,8
2019,jour.1100917,Cancer Causes & Control,24,8
2021,jour.1095411,Bone,24,3
2019,jour.1085913,Psychoneuroendocrinology,24,9
2019,jour.1095411,Bone,24,9
2021,jour.1051517,Science Advances,24,10
2020,jour.1095411,Bone,24,4
2019,jour.1023786,BMC Bioinformatics,24,6
2021,jour.1046460,Metabolites,23,8
2018,jour.1046460,Metabolites,23,1
2019,jour.1016940,Acta Ophthalmologica,23,8
2018,jour.1088601,Maturitas,23,5
2021,jour.1016940,Acta Ophthalmologica,23,2
2019,jour.1088601,Maturitas,23,2
2020,jour.1046460,Metabolites,23,5
2020,jour.1002368,The British Journal of Psychiatry,23,6
2020,jour.1088601,Maturitas,23,7
2018,jour.1016940,Acta Ophthalmologica,23,3
2021,jour.1088601,Maturitas,23,7
2022,jour.1088601,Maturitas,23,2
2019,jour.1002368,The British Journal of Psychiatry,23,7
2021,jour.1002368,The British Journal of Psychiatry,23,5
2020,jour.1016940,Acta Ophthalmologica,23,10
2018,jour.1002368,The British Journal of Psychiatry,23,5
2019,jour.1046460,Metabolites,23,9
2020,jour.1095679,Diabetes Research and Clinical Practice,22,7
2018,jour.1284414,Ophthalmology Retina,22,4
2019,jour.1041797,Alzheimer's Research & Therapy,22,1
2020,jour.1041797,Alzheimer's Research & Therapy,22,4
2020,jour.1101964,Genome Research,22,2
2019,jour.1036466,Epigenetics,22,4
2018,jour.1095679,Diabetes Research and Clinical Practice,22,6
2018,jour.1096829,Human Reproduction,22,3
2020,jour.1023790,BMC Genomics,22,3
2018,jour.1023790,BMC Genomics,22,10
2019,jour.1017031,American Journal of Respiratory and Critical Care Medicine,22,5
2020,jour.1096829,Human Reproduction,22,5
2020,jour.1284414,Ophthalmology Retina,22,7
2019,jour.1284414,Ophthalmology Retina,22,5
2019,jour.1023790,BMC Genomics,22,3
2018,jour.1031710,Clinical Gastroenterology and Hepatology,22,9
2019,jour.1101964,Genome Research,22,6
2020,jour.1031710,Clinical Gastroenterology and Hepatology,22,6
2019,jour.1095679,Diabetes Research and Clinical Practice,22,6
2018,jour.1036466,Epigenetics,22,7
2020,jour.1017031,American Journal of Respiratory and Critical Care Medicine,22,10
2019,jour.1096829,Human Reproduction,22,5
2018,jour.1101964,Genome Research,22,9
2020,jour.1036466,Epigenetics,22,4
2019,jour.1031710,Clinical Gastroenterology and Hepatology,22,6
2018,jour.1041797,Alzheimer's Research & Therapy,22,7
2021,jour.1095679,Diabetes Research and Clinical Practice,22,3
2021,jour.1284414,Ophthalmology Retina,22,6
2021,jour.1036466,Epigenetics,22,7
2021,jour.1101964,Genome Research,22,5
2021,jour.1096829,Human Reproduction,22,9
2021,jour.1031710,Clinical Gastroenterology and Hepatology,22,1
2018,jour.1017031,American Journal of Respiratory and Critical Care Medicine,22,3
2021,jour.1023790,BMC Genomics,22,6
2021,jour.1041797,Alzheimer's Research & Therapy,22,10
2021,jour.1017031,American Journal of Respiratory and Critical Care Medicine,22,4
2021,jour.1019809,The American Journal of Gastroenterology,21,5
2018,jour.1024954,BMC Public Health,21,4
2021,jour.1024954,BMC Public Health,21,5
2018,jour.1103045,Human Mutation,21,5
2021,jour.1047815,Endocrine Connections,21,4
2019,jour.1034535,Cell Metabolism,21,2
2020,jour.1011880,The American Journal of Cardiology,21,3
2019,jour.1011880,The American Journal of Cardiology,21,4
2019,jour.1047815,Endocrine Connections,21,9
2021,jour.1019594,Thorax,21,5
2020,jour.1024954,BMC Public Health,21,7
2021,jour.1103045,Human Mutation,21,2
2020,jour.1115480,Annals of Noninvasive Electrocardiology,21,5
2020,jour.1034535,Cell Metabolism,21,4
2019,jour.1019809,The American Journal of Gastroenterology,21,3
2020,jour.1019809,The American Journal of Gastroenterology,21,9
2020,jour.1036857,Journal of Thoracic Oncology,21,1
2018,jour.1047815,Endocrine Connections,21,1
2019,jour.1115480,Annals of Noninvasive Electrocardiology,21,3
2018,jour.1019594,Thorax,21,3
2020,jour.1103045,Human Mutation,21,4
2021,jour.1036857,Journal of Thoracic Oncology,21,5
2018,jour.1019809,The American Journal of Gastroenterology,21,4
2021,jour.1115480,Annals of Noninvasive Electrocardiology,21,1
2019,jour.1103045,Human Mutation,21,10
2018,jour.1011880,The American Journal of Cardiology,21,7
2021,jour.1011880,The American Journal of Cardiology,21,7
2018,jour.1036857,Journal of Thoracic Oncology,21,7
2018,jour.1034535,Cell Metabolism,21,10
2018,jour.1115480,Annals of Noninvasive Electrocardiology,21,12
2021,jour.1034535,Cell Metabolism,21,5
2019,jour.1019594,Thorax,21,8
2019,jour.1024954,BMC Public Health,21,5
2019,jour.1036857,Journal of Thoracic Oncology,21,8
2020,jour.1047815,Endocrine Connections,21,7
2020,jour.1019594,Thorax,21,5
2021,jour.1022778,Nature Immunology,20,2
2018,jour.1017429,The FASEB Journal,20,7
2019,jour.1015319,Kidney International,20,7
2021,jour.1099176,Neuropsychopharmacology,20,7
2019,jour.1038403,Journal of Clinical Lipidology,20,4
2018,jour.1015319,Kidney International,20,3
2021,jour.1038403,Journal of Clinical Lipidology,20,1
2020,jour.1022778,Nature Immunology,20,3
2019,jour.1294984,Journal of Human Genetics,20,5
2019,jour.1021970,Sleep Medicine,20,13
2021,jour.1294984,Journal of Human Genetics,20,6
2020,jour.1016705,Gynecologic Oncology,20,7
2019,jour.1097936,European Journal of Clinical Nutrition,20,5
2020,jour.1097936,European Journal of Clinical Nutrition,20,6
2019,jour.1022778,Nature Immunology,20,12
2020,jour.1047740,NeuroImage Clinical,20,4
2020,jour.1294984,Journal of Human Genetics,20,6
2021,jour.1047740,NeuroImage Clinical,20,5
2018,jour.1047740,NeuroImage Clinical,20,3
2019,jour.1016705,Gynecologic Oncology,20,4
2018,jour.1099176,Neuropsychopharmacology,20,7
2020,jour.1015319,Kidney International,20,7
2018,jour.1294984,Journal of Human Genetics,20,3
2018,jour.1101544,Current Opinion in Genetics & Development,20,11
2019,jour.1017429,The FASEB Journal,20,3
2020,jour.1038403,Journal of Clinical Lipidology,20,1
2021,jour.1017429,The FASEB Journal,20,4
2019,jour.1047740,NeuroImage Clinical,20,8
2018,jour.1038403,Journal of Clinical Lipidology,20,14
2020,jour.1017429,The FASEB Journal,20,6
2021,jour.1015319,Kidney International,20,3
2018,jour.1022778,Nature Immunology,20,3
2020,jour.1099176,Neuropsychopharmacology,20,2
2018,jour.1016705,Gynecologic Oncology,20,3
2021,jour.1101544,Current Opinion in Genetics & Development,20,5
2020,jour.1021970,Sleep Medicine,20,4
2018,jour.1097936,European Journal of Clinical Nutrition,20,7
2021,jour.1016705,Gynecologic Oncology,20,6
2019,jour.1099176,Neuropsychopharmacology,20,4
2021,jour.1097936,European Journal of Clinical Nutrition,20,2
2020,jour.1101544,Current Opinion in Genetics & Development,20,4
2018,jour.1021970,Sleep Medicine,20,3
2021,jour.1381055,Preprints.org,19,9
2020,jour.1381055,Preprints.org,19,3
2019,jour.1381055,Preprints.org,19,3
2019,jour.1017004,American Heart Journal,19,4
2020,jour.1017004,American Heart Journal,19,3
2018,jour.1381055,Preprints.org,19,4
2018,jour.1017004,American Heart Journal,19,7
2021,jour.1017004,American Heart Journal,19,5
2018,jour.1017084,Occupational and Environmental Medicine,18,13
2021,jour.1019073,Acta Neuropathologica,18,3
2018,jour.1021359,European Heart Journal - Cardiovascular Imaging,18,3
2021,jour.1047645,Translational Vision Science & Technology,18,5
2018,jour.1327517,The Lancet Respiratory Medicine,18,6
2021,jour.1021359,European Heart Journal - Cardiovascular Imaging,18,6
2021,jour.1091552,Carcinogenesis,18,5
2020,jour.1294896,Clinical Chemistry and Laboratory Medicine,18,4
2018,jour.1101155,ACP Journal Club,18,7
2020,jour.1091552,Carcinogenesis,18,3
2020,jour.1017014,American Journal of Ophthalmology,18,3
2019,jour.1297438,Archives of Cardiovascular Diseases,18,4
2019,jour.1047645,Translational Vision Science & Technology,18,1
2019,jour.1092720,American Journal of Kidney Diseases,18,5
2018,jour.1091552,Carcinogenesis,18,6
2019,jour.1019073,Acta Neuropathologica,18,3
2018,jour.1297438,Archives of Cardiovascular Diseases,18,5
2019,jour.1017622,Genetics,18,5
2020,jour.1101155,ACP Journal Club,18,5
2021,jour.1327517,The Lancet Respiratory Medicine,18,5
2020,jour.1017622,Genetics,18,2
2020,jour.1031925,Environmental Health Perspectives,18,7
2021,jour.1101155,ACP Journal Club,18,2
2020,jour.1092720,American Journal of Kidney Diseases,18,3
2019,jour.1101155,ACP Journal Club,18,4
2020,jour.1327517,The Lancet Respiratory Medicine,18,5
2019,jour.1017084,Occupational and Environmental Medicine,18,1
2019,jour.1294896,Clinical Chemistry and Laboratory Medicine,18,4
2018,jour.1047645,Translational Vision Science & Technology,18,3
2020,jour.1297438,Archives of Cardiovascular Diseases,18,5
2020,jour.1017084,Occupational and Environmental Medicine,18,4
2018,jour.1092720,American Journal of Kidney Diseases,18,9
2018,jour.1294896,Clinical Chemistry and Laboratory Medicine,18,6
2019,jour.1021359,European Heart Journal - Cardiovascular Imaging,18,5
